,id,nome,numero,ano,datApresentacao,txtEmenta,txtExplicacaoEmenta,qtdAutores,indGenero,qtdOrgaosComEstado,tipoProposicao_id,tipoProposicao_sigla,tipoProposicao_nome,orgaoNumerador_sigla,orgaoNumerador_nome,orgaoNumerador_id,regime_txtRegime,regime_codRegime,apreciacao_txtApreciacao,apreciacao_id,autor1_txtSiglaPartido,autor1_idecadastro,autor1_txtNomeAutor,autor1_codPartido,autor1_txtSiglaUF,ultimoDespacho_datDespacho,ultimoDespacho_txtDespacho,situacao_id,situacao_descricao,situacao_principal_proposicaoPrincipal,situacao_principal_codProposicaoPrincipal,situacao_orgao_codOrgaoEstado,situacao_orgao_siglaOrgaoEstado
1323,2139932,PL 7761/2017,7761,2017,31/5/2017 20:51:00,Revoga o § 2º do artigo 18 da Lei 8.213 de 24 de julho de 1991 e renumera o § 3º desse mesmo artigo.,Revoga dispositvo que estabelece que o aposentado que retornar ao mercado do trabalho ou nele permanecer fará jus apenas ao salário-família e à reabilitação profissional.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PCdoB,178887,Rubens Pereira Júnior,99,MA,14/6/2017 14:46:00,"Apense-se à(ao) PL-2567/2011. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 2567/2011,524763,537871,CIDOSO
1324,2139933,PL 7762/2017,7762,2017,31/5/2017 20:51:00,"Autoriza o acesso ao transporte escolar, de propriedade dos entes federados, em nível intermunicipal e interestadual aos estudantes de cursos técnicos, superiores e tecnológicos e de graduação.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PCdoB,178887,Rubens Pereira Júnior,99,MA,14/6/2017 13:57:00,"Apense-se à(ao) PL-2001/2015. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 2001/2015,1513953,2009,CE
1325,2139936,PL 7765/2017,7765,2017,31/5/2017 20:51:00,"Altera o inciso II do art. 35 da Lei nº 9.250, de 26 de dezembro de 1995, incluindo na situação jurídica de dependente, para fins tributários, o companheiro ou companheira, em união estável",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PCdoB,178887,Rubens Pereira Júnior,99,MA,14/6/2017 13:57:00,"Às Comissões de Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2010,CFT
1326,2139925,PL 7760/2017,7760,2017,31/5/2017 20:30:00,Cria o Fundo Nacional de Desenvolvimento Federativo (FNDF),,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PT,74161,Reginaldo Lopes,134,MG,9/6/2017 14:50:00,"Às Comissões de Desenvolvimento Econômico, Indústria, Comércio e Serviços; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2008,CDEICS
1327,2139923,PL 7759/2017,7759,2017,31/5/2017 20:17:00,"Dispõe acerca da suspensão, por inadimplemento, do fornecimento de energia elétrica a unidade consumidora atendida em baixa tensão.",Altera a Lei nº 9.427 de 1996.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PP,178948,Beto Rosado,115,RN,14/6/2017 14:46:00,"Apense-se à(ao) PL-7239/2010. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 7239/2010,475193,2003,CCJC
1328,2139922,PL 7758/2017,7758,2017,31/5/2017 20:16:00,"Da nova redação ao art. 8º da Lei nº 12.468, de 26 de agosto de 2011, que regulamenta a profissão de taxista, acrescentando: ""exceto aos táxis especiais, que são veículos de transporte individual, que prestam serviços atendendo situações peculiares, que contemplam os casos dos táxis aeroporto, executados com tarifas e itinerários prefixados sem a utilização do taxímetro.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PRB,141483,Lindomar Garçon,199,RO,9/6/2017 14:50:00,"Às Comissões de Viação e Transportes e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2016,CVT
1329,2139906,PL 7757/2017,7757,2017,31/5/2017 19:38:00,"Altera a Lei nº 10.257, de 10 de julho de 2001 (o Estatuto da Cidade) e a Lei Complementar nº 79, de 7 de janeiro de 1994, que cria o Fundo Penitenciário Nacional - FUNPEN, para garantir compensação aos municípios com unidades prisionais.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PT,178973,Ana Perugini,134,SP,14/6/2017 13:57:00,"Às Comissões de Desenvolvimento Urbano; Segurança Pública e Combate ao Crime Organizado; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2006,CDU
1330,2139872,PL 7756/2017,7756,2017,31/5/2017 18:31:00,"Altera os artigos 49 e 51 da Lei nº 9.504, de 30 de setembro de 1997, para adequar o tempo de propaganda eleitoral gratuita no segundo turno das eleições.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PMDB,160612,Sergio Zveiter,111,RJ,1/6/2017 17:02:00,"À Comissão de Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",924,Pronta para Pauta,,0,180,PLEN
1331,2139869,PL 7755/2017,7755,2017,31/5/2017 18:23:00,"Acrescenta parágrafo único ao art. 11 da Lei nº 7.998, de 11 de janeiro de 1990, para determinar a aplicação exclusivamente no território nacional dos recursos do Fundo de Amparo ao Trabalhador - FAT.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PTB,73666,Jovair Arantes,136,GO,14/6/2017 14:46:00,"Às Comissões de Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2010,CFT
1332,2139864,PL 7754/2017,7754,2017,31/5/2017 18:12:00,Dispõe sobre a obrigatoriedade de oferecimento de opção vegetariana em cantinas e refeitórios mantidos pelo poder público.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PP,74235,Marcus Vicente,115,ES,9/6/2017 14:50:00,"Apense-se à(ao) PL-4036/2015. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 4036/2015,2075033,2014,CSSF
1333,2139827,PL 7753/2017,7753,2017,31/5/2017 17:18:00,"Altera a Lei nº 9.503, de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre a penalidade imposta pelo estacionamento em locais com guia de calçada rebaixada.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PP,74235,Marcus Vicente,115,ES,14/6/2017 14:46:00,"Às Comissões de Viação e Transportes e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2016,CVT
1335,2139814,PL 7751/2017,7751,2017,31/5/2017 16:58:00,"Altera a Lei nº 11.345, de 14 de setembro de 2006, que dispõe sobre a instituição de concurso de prognóstico destinado ao desenvolvimento da prática desportiva, para prever mecanismo de atualização da relação de entidades de prática esportiva da modalidade futebol aptas a participarem deste concurso.",,1,o,0,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSD,178969,Fábio Mitidieri,127,SE,9/6/2017 14:50:00,"Às Comissões de Esporte; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",,,,0,,
1336,2139808,PL 7750/2017,7750,2017,31/5/2017 16:54:00,"Dispõe sobre a utilização do símbolo internacional de acessibilidade; modifica a Lei nº 7.405, de 12 de novembro de 1985, e dá outras providências.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,SD,160512,Aureo,224,RJ,9/6/2017 14:56:00,"Às Comissões de Defesa dos Direitos das Pessoas com Deficiência e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,537480,CPD
1337,2139758,PL 7749/2017,7749,2017,31/5/2017 15:31:00,"Dispõe sobre as certidões fiscais exigidas no Cadastro Único de Convênio (CAUC) com o objetivo exclusivo de não obstaculizar a transferência voluntária de recursos da União para estados, municípios e o distrito federal.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PSC,148134,Professor Victório Galli,126,MT,26/6/2017 12:03:00,"Apense-se à(ao) PL-2542/2015. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",923,Arquivada,,0,4,MESA
1338,2139679,PL 7748/2017,7748,2017,31/5/2017 12:29:00,Obriga os Estados a instituir comitê intersetorial de políticas públicas para a primeira infância.,"Altera a Lei nº 13.257, de 2016.",1,o,0,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PROS,141430,Felipe Bornier,222,RJ,26/6/2017 11:44:00,"Devolva-se a proposição, por contrariar o disposto no artigo 61, § 1º, inciso II, alínea ""e"", da Constituição Federal (art. 137, § 1º, inciso II, alínea ""b"", do RICD). Oficie-se ao Autor, sugerindo-lhe a forma de Indicação. Publique-se.",,,,0,,
1339,2139618,PL 7747/2017,7747,2017,30/5/2017 19:32:00,Institui o esporte virtual.,"Altera a Lei nº 9.615, de 1998.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSDB,178956,Mariana Carvalho,128,RO,14/6/2017 14:46:00,"Apense-se à(ao) PL-3450/2015. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 3450/2015,2025514,537236,CESPO
1340,2139616,PL 7746/2017,7746,2017,30/5/2017 19:31:00,Habilitação para motocicletas com transmissão de câmbio automática.,"Altera a Lei nº 9.503, de 1997.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSDB,178956,Mariana Carvalho,128,RO,6/6/2017 11:35:00,"Às Comissões de Viação e Transportes e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",903,Aguardando Deliberação,,0,2016,CVT
1341,2139553,PL 7745/2017,7745,2017,30/5/2017 17:10:00,"Altera a Lei nº 11.947, de 16 de junho de 2009, quanto à aquisição local de produtos panificáveis no âmbito do Programa Nacional de Alimentação Escolar.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSB,160528,Danilo Cabral,125,PE,9/6/2017 11:17:00,"Às Comissões de Desenvolvimento Econômico, Indústria, Comércio e Serviços; Educação e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2008,CDEICS
1342,2139552,PL 7744/2017,7744,2017,30/5/2017 17:09:00,"Acrescenta dispositivo ao art. 8º da Lei n.º 13.439, de 27 de abril de 2017, para criar o Programa Cartão Reforma e dá outras providências, a fim de estabelecer prioridade no atendimento para famílias vítimas de tragédias ou desastres naturais.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSB,160528,Danilo Cabral,125,PE,14/6/2017 14:46:00,"Às Comissões de Integração Nacional, Desenvolvimento Regional e da Amazônia e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",903,Aguardando Deliberação,,0,2017,CINDRA
1343,2139531,PL 7743/2017,7743,2017,30/5/2017 16:48:00,Dispõe sobre a Isenção de Importação e do Imposto sobre Produtos Industrializados nas aquisições de equipamentos e materiais destinados às escolas de windsurfe e kitesurf.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,178869,Vitor Valim,111,CE,6/6/2017 11:35:00,"Às Comissões de Esporte; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2010,CFT
1344,2139508,PL 7742/2017,7742,2017,30/5/2017 16:45:00,"Acrescenta o art. 10-A à Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), a fim de dispor sobre a destinação das contas de aplicações de internet após a morte de seu titular.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PR,178846,Alfredo Nascimento,168,AM,6/6/2017 14:45:00,"Às Comissões de Ciência e Tecnologia, Comunicação e Informática e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2002,CCTCI
1345,2139504,PL 7741/2017,7741,2017,30/5/2017 16:41:00,"Acrescenta parágrafos ao Art. 311 do Decreto-Lei nº 3.689, de 3 de outubro de 1941, para disciplinar o prazo e reexame necessário da prisão preventiva.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PRB,141555,Vinicius Carvalho,199,SP,14/6/2017 14:46:00,"À Comissão de Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2003,CCJC
1346,2139491,PL 7740/2017,7740,2017,30/5/2017 16:36:00,"Altera a Lei nº 8.427, de 27 de maio de 1992, para estender o mecanismo de equalização de taxas de juros e outros encargos financeiros aos bancos privados e às confederações de cooperativas de crédito rural.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PP,178963,Covatti Filho,115,RS,6/6/2017 11:35:00,"Às Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e Finanças e Tributação (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2001,CAPADR
1347,2139477,PL 7739/2017,7739,2017,30/5/2017 16:33:00,"Dispõe sobre as eleições, pelo Congresso Nacional, para Presidente e Vice-Presidente da República, na forma do § 1º do art. 81 da Constituição Federal.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PSDB,178912,Pedro Cunha Lima,128,PB,6/6/2017,"Apense-se à(ao) PL-1292/1999. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD).",925,Tramitando em Conjunto,PL 1292/1999,16527,180,PLEN
1348,2139423,PL 7738/2017,7738,2017,30/5/2017 15:22:00,"Dispõe sobre a revisão de contas emitidas por concessionárias de serviços públicos, nas hipóteses que especifica.","Altera a Lei nº 8.987, de 1995.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PT,160575,Erika Kokay,134,DF,14/6/2017 14:46:00,"Às Comissões de Defesa do Consumidor; Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2015,CTASP
1349,2139357,PL 7737/2017,7737,2017,30/5/2017 11:51:00,"Modifica o art. 65, da Lei nº 9.605, de 12 de fevereiro de 1998, para majorar a pena do crime de pichação.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PSC,74270,Gilberto Nascimento,126,SP,6/6/2017,"Apense-se à(ao) PL-6447/2016. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 6447/2016,2116464,6174,CMADS
1350,2139349,PL 7736/2017,7736,2017,30/5/2017 10:53:00,Dispõe a execução do contrato de transporte aéreo no caso que especifica.,"Determina que permanece exequível o contrato de transporte aéreo que preveja voo de ida a um destino e retorno à origem, na eventualidade de o passageiro não se apresentar para embarque no aeroporto de partida. Altera a Lei nº 7.565 de 1986.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Urgência (Art. 155, RICD)",21,Proposição Sujeita à Apreciação do Plenário,5,PODE,178993,Carlos Henrique Gaguim,33727,TO,6/6/2017,"Apense-se à(ao) PL-6994/2013. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Urgência (Art. 155, RICD).",925,Tramitando em Conjunto,PL 6994/2013,604809,180,PLEN
1353,2139159,PL 7732/2017,7732,2017,25/5/2017 10:37:00,"Acrescenta parágrafo ao art. 47 da Lei nº 9.394, de 1996, de diretrizes e bases da educação nacional, para dispor sobre a participação obrigatória do estudante em atividades ligadas à responsabilidade social das instituições públicas de educação superior.",,1,o,2,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Urgência (Art. 155, RICD)",21,Proposição Sujeita à Apreciação do Plenário,5,PODE,178993,Carlos Henrique Gaguim,33727,TO,31/5/2017 11:56:00,"Apense-se à(ao) PL-3820/2012. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Urgência (Art. 155, RICD)",907,"Urgência (Art. 155, RICD)",PL 3820/2012,543766,2010,Diversos
1354,2139160,PL 7733/2017,7733,2017,25/5/2017 10:37:00,"Acrescenta novos §§ 1º e 2º ao art. 9º da Lei nº 8.245/91, que ""Dispõe sobre as locações dos imóveis urbanos e os procedimentos a elas pertinentes"", para fins de autorizar o locador a registrar o locatário inadimplente em cadastro de restrição de crédito.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PODE,178993,Carlos Henrique Gaguim,33727,TO,31/5/2017,"Às Comissões de Defesa do Consumidor e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2004,CDC
1355,2139158,PL 7731/2017,7731,2017,25/5/2017 10:35:00,"Altera a Lei nº 12.527, de 18 de novembro de 2011, para dispor sobre a publicidade obrigatória das despesas públicas que menciona.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PODE,178993,Carlos Henrique Gaguim,33727,TO,6/6/2017,"Apense-se à(ao) PL-5317/2009. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 5317/2009,436641,2003,CCJC
1356,2139144,PL 7730/2017,7730,2017,24/5/2017 21:45:00,"Altera o art. 3º, inciso II, da Lei nº 12.468, de 26 de agosto de 2011, suprimindo as palavras ""MECÂNICA E ELÉTRICA BÁSICA DE VEÍCULOS"".",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PRB,141483,Lindomar Garçon,199,RO,31/5/2017,"Às Comissões de Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2015,CTASP
1357,2139136,PL 7729/2017,7729,2017,24/5/2017 20:44:00,"Altera dispositivos da Lei nº 12.197, de 14 de janeiro de 2010, e dá outras providências.","Trata de pagamento de anuidade  ao Conselho Federal e aos Conselhos Regionais de Educação Física, bem como sobre fonte de recursos dos mencionados Conselhos.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSDB,141515,Otavio Leite,128,RJ,6/6/2017 10:42:00,"Às Comissões de Trabalho, de Administração e Serviço Público; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",915,Aguardando Parecer,,0,2015,CTASP
1358,2139129,PL 7728/2017,7728,2017,24/5/2017 19:52:00,"Altera as Leis n.º 4.737, de 15 de julho de 1965 (Código Eleitoral) e 9.504, de 30 de setembro de 1997, para estabelecer medidas educativas em matéria político-eleitoral.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PSD,74471,André de Paula,127,PE,31/5/2017,"À Comissão de Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2003,CCJC
1359,2139121,PL 7727/2017,7727,2017,24/5/2017 19:24:00,"Altera a legislação tributária federal, para atualizar os valores expressos em reais na tabela do imposto de renda das pessoas físicas, as deduções legais e o custo de aquisição dos bens imóveis.","Altera as Leis nº 11.482, de 2007; 7.713, de 1988 e 9.250, de 1995.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PMDB,141507,Mauro Mariani,111,SC,31/5/2017 11:11:00,"Apense-se à(ao) PL-3089/2008. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 3089/2008,388148,2010,CFT
1360,2139105,PL 7726/2017,7726,2017,24/5/2017 18:51:00,Torna a psicoterapia atividade privativa de psicólogos ou de médicos no exercício da psiquiatria.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PTdoB,146949,Rosinha da Adefal,200,AL,30/5/2017 11:26:00,"Às Comissões de Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2014,CSSF
